INPUT:idx	INPUT:toxic_comment	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:is_match	GOLDEN:is_match	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
29	￼да такую хуйню только баба могла написать	control	Этот текст писала женщина	731	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e96347f1a346d76ca6c6e	00027db74b--652c722467632923dd5e67a0	00027db74b--652e96347f1a346d76ca6c6e	00027db74b--652e96347f1a346d76ca6c6b	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:12:04.172	2023-10-17T14:12:42.090	2023-10-17T14:12:42.090	0.0320000000
649	бля, ну вы просто охуенный провидец!	1	Вы хороший провидец	406	true				https://platform.toloka.ai/task/41793355/00027db74b--652e96347f1a346d76ca6c6e	00027db74b--652c72bfa8ebdc7126d243f5	00027db74b--652e96347f1a346d76ca6c6e	00027db74b--652e96347f1a346d76ca6c6b	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:12:04.172	2023-10-17T14:12:42.090	2023-10-17T14:12:42.090	0.0320000000
17	да конченный таракан..просто заебал всех этот долбанный колхозник	control	Всем надоел этот колхозник	767	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e965f84f8a538c4c1bdeb	00027db74b--652c722467632923dd5e6783	00027db74b--652e965f84f8a538c4c1bdeb	00027db74b--652e965f84f8a538c4c1bde3	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:12:47.198	2023-10-17T14:13:26.931	2023-10-17T14:13:26.931	0.0320000000
526	хуя, ей полтинник, ебать, мед ебал старость	1	Ей уже пятьдесят	401	true				https://platform.toloka.ai/task/41793355/00027db74b--652e965f84f8a538c4c1bdeb	00027db74b--652c72bea8ebdc7126d242de	00027db74b--652e965f84f8a538c4c1bdeb	00027db74b--652e965f84f8a538c4c1bde3	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:12:47.198	2023-10-17T14:13:26.931	2023-10-17T14:13:26.931	0.0320000000
102	долбаёб себе запрети покупать жрать!!!	1	Себе запрети покупать продукты!!!	824	true				https://platform.toloka.ai/task/41793355/00027db74b--652e965f84f8a538c4c1bdeb	00027db74b--652c72bba8ebdc7126d23f29	00027db74b--652e965f84f8a538c4c1bdeb	00027db74b--652e965f84f8a538c4c1bde3	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:12:47.198	2023-10-17T14:13:26.931	2023-10-17T14:13:26.931	0.0320000000
358	сколько нужно терпеть этих зажравшихся дебилов.	1	сколько нужно терпеть этих людей	925	true				https://platform.toloka.ai/task/41793355/00027db74b--652e968d35bd575be8fdd292	00027db74b--652c72bda8ebdc7126d24157	00027db74b--652e968d35bd575be8fdd292	00027db74b--652e968c35bd575be8fdd28b	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:13:33.053	2023-10-17T14:14:09.782	2023-10-17T14:14:09.782	0.0320000000
15	Говорят что обиженных в жопу долбят, но это не точно	control	Не стоит обижаться.	218	false	true			https://platform.toloka.ai/task/41793355/00027db74b--652e968d35bd575be8fdd292	00027db74b--652c722467632923dd5e677f	00027db74b--652e968d35bd575be8fdd292	00027db74b--652e968c35bd575be8fdd28b	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:13:33.053	2023-10-17T14:14:09.782	2023-10-17T14:14:09.782	0.0320000000
521	ещё на одного пидораса в россии меньше станет...	1	Ещё на одного негодяя в России меньше станет…	752	true				https://platform.toloka.ai/task/41793355/00027db74b--652e968d35bd575be8fdd292	00027db74b--652c72bea8ebdc7126d242d0	00027db74b--652e968d35bd575be8fdd292	00027db74b--652e968c35bd575be8fdd28b	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:13:33.053	2023-10-17T14:14:09.782	2023-10-17T14:14:09.782	0.0320000000
373	твоя блядская церковь тебе не поможет..	1	твоя церковь тебе не поможет..	94	true				https://platform.toloka.ai/task/41793355/00027db74b--652e96b2c89ad834bc2ad695	00027db74b--652c72bda8ebdc7126d24176	00027db74b--652e96b2c89ad834bc2ad695	00027db74b--652e96b2c89ad834bc2ad692	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:14:10.955	2023-10-17T14:14:45.564	2023-10-17T14:14:45.564	0.0300000000
331	успокойся и попробуй ещё раз членораздельно выразить свою мысль на русском языке нищий пиздабол	1	Успокойся и попробуй ещё раз членораздельно выразить свою мысль на русском языке	164	true				https://platform.toloka.ai/task/41793355/00027db74b--652e96b2c89ad834bc2ad695	00027db74b--652c72bca8ebdc7126d2411f	00027db74b--652e96b2c89ad834bc2ad695	00027db74b--652e96b2c89ad834bc2ad692	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:14:10.955	2023-10-17T14:14:45.564	2023-10-17T14:14:45.564	0.0300000000
9	все бухают, но не все же пидарасы!?!?	control	Все пьют, но не все же плохие	746	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e96b2c89ad834bc2ad695	00027db74b--652c722467632923dd5e6770	00027db74b--652e96b2c89ad834bc2ad695	00027db74b--652e96b2c89ad834bc2ad692	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:14:10.955	2023-10-17T14:14:45.564	2023-10-17T14:14:45.564	0.0300000000
22	вдв лучше не трогать потом пиздец как больно будет и не один батальон мусоров в щепки разлетиться!!!	control	С вдв летчше не конфликтовать.даже полиция не по может!	655	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e96ed1666f8262063001e	00027db74b--652c722467632923dd5e678f	00027db74b--652e96ed1666f8262063001e	00027db74b--652e96ed1666f8262063001c	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:15:09.331	2023-10-17T14:15:47.067	2023-10-17T14:15:47.067	0.0300000000
35	бля! я всётаки охуеваю,с чего народ ржёт. быдломасса...	1	Я в шоке с чего народ ржёт	946	true				https://platform.toloka.ai/task/41793355/00027db74b--652e96ed1666f8262063001e	00027db74b--652c72baa8ebdc7126d23e75	00027db74b--652e96ed1666f8262063001e	00027db74b--652e96ed1666f8262063001c	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:15:09.331	2023-10-17T14:15:47.067	2023-10-17T14:15:47.067	0.0300000000
555	это не игра а хуйня.... какие модераторы и админы такая и хуетень......	1	Это не игра, а ересь. Какие модераторы и админы, такая и игра.	636	true				https://platform.toloka.ai/task/41793355/00027db74b--652e96ed1666f8262063001e	00027db74b--652c72bea8ebdc7126d2431c	00027db74b--652e96ed1666f8262063001e	00027db74b--652e96ed1666f8262063001c	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:15:09.331	2023-10-17T14:15:47.067	2023-10-17T14:15:47.067	0.0300000000
755	когда этот долбаеб будет сидеть в тюрьме	1	когда этот человек будет сидеть в тюрьме	308	true				https://platform.toloka.ai/task/41793355/00027db74b--652e96f852b0593065e2f36a	00027db74b--652c72bfa8ebdc7126d2451a	00027db74b--652e96f852b0593065e2f36a	00027db74b--652e96f852b0593065e2f368	8d58a800e5d21fc6af611278d715b154	APPROVED	2023-10-17T14:15:20.749	2023-10-17T14:15:35.724	2023-10-17T14:15:35.724	0.0300000000
505	Самое то, после таких водятлов машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	1	Самое то, после таких водителей машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	613	true				https://platform.toloka.ai/task/41793355/00027db74b--652e96f852b0593065e2f36a	00027db74b--652c72bea8ebdc7126d242af	00027db74b--652e96f852b0593065e2f36a	00027db74b--652e96f852b0593065e2f368	8d58a800e5d21fc6af611278d715b154	APPROVED	2023-10-17T14:15:20.749	2023-10-17T14:15:35.724	2023-10-17T14:15:35.724	0.0300000000
37	какая нахер красавица диспропорция лица, а взгляд как у джека потрашителя	control	У неё диспропорция тела и страшный взгляд-какая же она красавица?	532	true	false			https://platform.toloka.ai/task/41793355/00027db74b--652e96f852b0593065e2f36a	00027db74b--652c722467632923dd5e67b1	00027db74b--652e96f852b0593065e2f36a	00027db74b--652e96f852b0593065e2f368	8d58a800e5d21fc6af611278d715b154	APPROVED	2023-10-17T14:15:20.749	2023-10-17T14:15:35.724	2023-10-17T14:15:35.724	0.0300000000
643	блядь-буду уважуха,хоть один высказал,что из себя представляет эта сучья власть.	1	уважуха,хоть один высказал,что из себя представляет эта власть.	32	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97188b4695428383c905	00027db74b--652c72bfa8ebdc7126d243e9	00027db74b--652e97188b4695428383c905	00027db74b--652e97188b4695428383c902	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:15:52.780	2023-10-17T14:16:32.585	2023-10-17T14:16:32.585	0.0300000000
31	долбаёбы - митингуют, а умные читают предвыборнный план кандидата от опозиции	control	одни митингуют ,а другие предвыборные планы читают	981	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e97188b4695428383c905	00027db74b--652c722467632923dd5e67a4	00027db74b--652e97188b4695428383c905	00027db74b--652e97188b4695428383c902	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:15:52.780	2023-10-17T14:16:32.585	2023-10-17T14:16:32.585	0.0300000000
72	Пфф, в 90е в чечне это было обычное дело, как в 2014 в украшке среди хохлятских генералов.	1	Пфф, в 90е в чечне это было обычное дело, как в 2014 в Украине, среди украинских генералов.	597	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97188b4695428383c905	00027db74b--652c72baa8ebdc7126d23eca	00027db74b--652e97188b4695428383c905	00027db74b--652e97188b4695428383c902	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:15:52.780	2023-10-17T14:16:32.585	2023-10-17T14:16:32.585	0.0300000000
459	если ты конкретно про меня, то ошибаешься, я хоть за чебурашку проголосую, только не за мразь плешивую	1	Если ты конкретно про меня то ошибаешься я хоть за Чебурашку проголосую только не за него	226	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97488b4695428383d15b	00027db74b--652c72bda8ebdc7126d24243	00027db74b--652e97488b4695428383d15b	00027db74b--652e97488b4695428383d155	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:16:40.210	2023-10-17T14:17:14.946	2023-10-17T14:17:14.946	0.0300000000
6	в какой сибири.я сибиряк нет тут нечего.автор ублюдок пиздабол.	control	В какой сибири? Я - сибиряк, нет тут ничего. Автор не прав	449	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e97488b4695428383d15b	00027db74b--652c722467632923dd5e676a	00027db74b--652e97488b4695428383d15b	00027db74b--652e97488b4695428383d155	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:16:40.210	2023-10-17T14:17:14.946	2023-10-17T14:17:14.946	0.0300000000
666	Да небось в танки гонял, пукан полыхнул и улетел.)	1	Да небось в танки гонял, вот и разозлился.	418	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97488b4695428383d15b	00027db74b--652c72bfa8ebdc7126d24418	00027db74b--652e97488b4695428383d15b	00027db74b--652e97488b4695428383d155	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:16:40.210	2023-10-17T14:17:14.946	2023-10-17T14:17:14.946	0.0300000000
644	долбан! а как кпрф и остальные без ер! просрали ссср?	1	а как кпрф и остальные без ер! потеряли ссср?	719	true				https://platform.toloka.ai/task/41793355/00027db74b--652e976cc89ad834bc2af720	00027db74b--652c72bfa8ebdc7126d243eb	00027db74b--652e976cc89ad834bc2af720	00027db74b--652e976cc89ad834bc2af71d	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:17:16.615	2023-10-17T14:18:02.823	2023-10-17T14:18:02.823	0.0300000000
26	все бухают, но не все же пидарасы!?!?	control	все пьют, но не все же гомосексуалисты	438	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e976cc89ad834bc2af720	00027db74b--652c722467632923dd5e679a	00027db74b--652e976cc89ad834bc2af720	00027db74b--652e976cc89ad834bc2af71d	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:17:16.615	2023-10-17T14:18:02.823	2023-10-17T14:18:02.823	0.0300000000
21	Ты, бля, не мороси, служил, али как?	1	Ты служил, али как?	655	true				https://platform.toloka.ai/task/41793355/00027db74b--652e976cc89ad834bc2af720	00027db74b--652c72baa8ebdc7126d23e56	00027db74b--652e976cc89ad834bc2af720	00027db74b--652e976cc89ad834bc2af71d	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:17:16.615	2023-10-17T14:18:02.823	2023-10-17T14:18:02.823	0.0300000000
37	какая нахер красавица диспропорция лица, а взгляд как у джека потрашителя	control	У неё диспропорция тела и страшный взгляд-какая же она красавица?	532	true	false			https://platform.toloka.ai/task/41793355/00027db74b--652e979d52b0593065e30fc4	00027db74b--652c722467632923dd5e67b1	00027db74b--652e979d52b0593065e30fc4	00027db74b--652e979d52b0593065e30fc2	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:18:05.261	2023-10-17T14:18:41	2023-10-17T14:18:41	0.0300000000
505	Самое то, после таких водятлов машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	1	Самое то, после таких водителей машины покупать. Обои в квартире наверное не меняешь пока не сгниют?	613	true				https://platform.toloka.ai/task/41793355/00027db74b--652e979d52b0593065e30fc4	00027db74b--652c72bea8ebdc7126d242af	00027db74b--652e979d52b0593065e30fc4	00027db74b--652e979d52b0593065e30fc2	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:18:05.261	2023-10-17T14:18:41	2023-10-17T14:18:41	0.0300000000
11	украина в канаде, крым в россии, карабас в жопе.	1	Украина в Канаде, Крым в России	313	true				https://platform.toloka.ai/task/41793355/00027db74b--652e979d52b0593065e30fc4	00027db74b--652c72baa8ebdc7126d23e41	00027db74b--652e979d52b0593065e30fc4	00027db74b--652e979d52b0593065e30fc2	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:18:05.261	2023-10-17T14:18:41	2023-10-17T14:18:41	0.0300000000
516	гавно,оно и в африке гавно.	1	Плохой человек плохой везде	216	false				https://platform.toloka.ai/task/41793355/00027db74b--652e97c7d029861aa13b05eb	00027db74b--652c72bea8ebdc7126d242c5	00027db74b--652e97c7d029861aa13b05eb	00027db74b--652e97c7d029861aa13b05e7	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:18:47.691	2023-10-17T14:19:22.762	2023-10-17T14:19:22.762	0.0300000000
187	вот дебилка это по твой части завидуй молча😛😛😛	1	вот это по твой части завидуй молча😛😛😛	758	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97c7d029861aa13b05eb	00027db74b--652c72bba8ebdc7126d23fdd	00027db74b--652e97c7d029861aa13b05eb	00027db74b--652e97c7d029861aa13b05e7	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:18:47.691	2023-10-17T14:19:22.762	2023-10-17T14:19:22.762	0.0300000000
30	да, я за путина... и это тебе не хуем в ноздре ковырять... шакал...	control	Да, я за Путина... и это тебе просто так...	11	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e97c7d029861aa13b05eb	00027db74b--652c722467632923dd5e67a2	00027db74b--652e97c7d029861aa13b05eb	00027db74b--652e97c7d029861aa13b05e7	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:18:47.691	2023-10-17T14:19:22.762	2023-10-17T14:19:22.762	0.0300000000
761	что вообще ебанутые? как можно токое извоять?	1	что вообще? как можно токое извоять?	689	false				https://platform.toloka.ai/task/41793355/00027db74b--652e97d5dc4efa549769377a	00027db74b--652c72bfa8ebdc7126d24526	00027db74b--652e97d5dc4efa549769377a	00027db74b--652e97d5dc4efa5497693777	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:19:01.450	2023-10-17T14:19:28.533	2023-10-17T14:19:28.533	0.0320000000
34	жир трест.да разве могут они с такими харями работать????	control	Человек с большими формами.	421	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e97d5dc4efa549769377a	00027db74b--652c722467632923dd5e67aa	00027db74b--652e97d5dc4efa549769377a	00027db74b--652e97d5dc4efa5497693777	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:19:01.450	2023-10-17T14:19:28.533	2023-10-17T14:19:28.533	0.0320000000
570	Посидев в трусах при нуле градусов ты тоже не долго протянешь.	1	Посидев в ниженем белье при нуле градусов ты тоже долго не протянешь	964	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97d5dc4efa549769377a	00027db74b--652c72bea8ebdc7126d2433d	00027db74b--652e97d5dc4efa549769377a	00027db74b--652e97d5dc4efa5497693777	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:19:01.450	2023-10-17T14:19:28.533	2023-10-17T14:19:28.533	0.0320000000
526	хуя, ей полтинник, ебать, мед ебал старость	1	Ей уже пятьдесят	401	false				https://platform.toloka.ai/task/41793355/00027db74b--652e97f2242aa20057d7e05f	00027db74b--652c72bea8ebdc7126d242de	00027db74b--652e97f2242aa20057d7e05f	00027db74b--652e97f2242aa20057d7e05d	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:19:30.205	2023-10-17T14:20:03.826	2023-10-17T14:20:03.826	0.0320000000
358	сколько нужно терпеть этих зажравшихся дебилов.	1	сколько нужно терпеть этих людей	925	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97f2242aa20057d7e05f	00027db74b--652c72bda8ebdc7126d24157	00027db74b--652e97f2242aa20057d7e05f	00027db74b--652e97f2242aa20057d7e05d	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:19:30.205	2023-10-17T14:20:03.826	2023-10-17T14:20:03.826	0.0320000000
24	волшебную бы палочку и поменять их местами,огромный кот и обосравшийся мент....	control	Волшебную палочку и поменять их местами	702	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e97f2242aa20057d7e05f	00027db74b--652c722467632923dd5e6793	00027db74b--652e97f2242aa20057d7e05f	00027db74b--652e97f2242aa20057d7e05d	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:19:30.205	2023-10-17T14:20:03.826	2023-10-17T14:20:03.826	0.0320000000
16	Да кому нужна твоя страница и пд? Пост бредовой паранои	control	Никому твоя страница не нужна.	863	false	true			https://platform.toloka.ai/task/41793355/00027db74b--652e97f243053127f360ab9d	00027db74b--652c722467632923dd5e6781	00027db74b--652e97f243053127f360ab9d	00027db74b--652e97f243053127f360ab99	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:19:30.100	2023-10-17T14:20:23.698	2023-10-17T14:20:23.698	0.0300000000
761	что вообще ебанутые? как можно токое извоять?	1	что вообще? как можно токое извоять?	689	false				https://platform.toloka.ai/task/41793355/00027db74b--652e97f243053127f360ab9d	00027db74b--652c72bfa8ebdc7126d24526	00027db74b--652e97f243053127f360ab9d	00027db74b--652e97f243053127f360ab99	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:19:30.100	2023-10-17T14:20:23.698	2023-10-17T14:20:23.698	0.0300000000
421	Данные из тупого идиота и руССкого фашиста Мендел еева: русских в 1950 году должно быть 350 миллионов	1	Данные из Менделеева: русских в 1950 году должно быть 350 миллионов.	29	true				https://platform.toloka.ai/task/41793355/00027db74b--652e97f243053127f360ab9d	00027db74b--652c72bda8ebdc7126d241f6	00027db74b--652e97f243053127f360ab9d	00027db74b--652e97f243053127f360ab99	a91f1ce38e38d34bf2b2f722fa48ad15	APPROVED	2023-10-17T14:19:30.100	2023-10-17T14:20:23.698	2023-10-17T14:20:23.698	0.0300000000
257	я ещё раз говорю тебе идиот	1	Я еще раз говорю тебе	101	true				https://platform.toloka.ai/task/41793355/00027db74b--652e981643053127f360b20e	00027db74b--652c72bca8ebdc7126d2407c	00027db74b--652e981643053127f360b20e	00027db74b--652e981643053127f360b20c	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:20:06.589	2023-10-17T14:20:38.064	2023-10-17T14:20:38.064	0.0320000000
373	твоя блядская церковь тебе не поможет..	1	твоя церковь тебе не поможет..	94	true				https://platform.toloka.ai/task/41793355/00027db74b--652e981643053127f360b20e	00027db74b--652c72bda8ebdc7126d24176	00027db74b--652e981643053127f360b20e	00027db74b--652e981643053127f360b20c	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:20:06.589	2023-10-17T14:20:38.064	2023-10-17T14:20:38.064	0.0320000000
13	глупышка! сильный пол, это ты! как вы заебали на странице!!! наебись ты наконец. сколько можно.	control	Сильный пол - это ты! Как вы надоели на этой странице.	190	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e981643053127f360b20e	00027db74b--652c722467632923dd5e677a	00027db74b--652e981643053127f360b20e	00027db74b--652e981643053127f360b20c	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:20:06.589	2023-10-17T14:20:38.064	2023-10-17T14:20:38.064	0.0320000000
14	Говорят что обиженных в жопу долбят, но это не точно	control	Говорят на обиженных воду возят	577	false	true			https://platform.toloka.ai/task/41793355/00027db74b--652e983c07597050bce490a8	00027db74b--652c722467632923dd5e677d	00027db74b--652e983c07597050bce490a8	00027db74b--652e983c07597050bce490a3	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:20:44.990	2023-10-17T14:21:21.162	2023-10-17T14:21:21.162	0.0320000000
72	Пфф, в 90е в чечне это было обычное дело, как в 2014 в украшке среди хохлятских генералов.	1	Пфф, в 90е в чечне это было обычное дело, как в 2014 в Украине, среди украинских генералов.	597	true				https://platform.toloka.ai/task/41793355/00027db74b--652e983c07597050bce490a8	00027db74b--652c72baa8ebdc7126d23eca	00027db74b--652e983c07597050bce490a8	00027db74b--652e983c07597050bce490a3	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:20:44.990	2023-10-17T14:21:21.162	2023-10-17T14:21:21.162	0.0320000000
666	Да небось в танки гонял, пукан полыхнул и улетел.)	1	Да небось в танки гонял, вот и разозлился.	418	true				https://platform.toloka.ai/task/41793355/00027db74b--652e983c07597050bce490a8	00027db74b--652c72bfa8ebdc7126d24418	00027db74b--652e983c07597050bce490a8	00027db74b--652e983c07597050bce490a3	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:20:44.990	2023-10-17T14:21:21.162	2023-10-17T14:21:21.162	0.0320000000
102	долбаёб себе запрети покупать жрать!!!	1	Себе запрети покупать продукты!!!	824	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9868e48198293f9adee4	00027db74b--652c72bba8ebdc7126d23f29	00027db74b--652e9868e48198293f9adee4	00027db74b--652e9868e48198293f9adedb	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:21:28.693	2023-10-17T14:21:53.917	2023-10-17T14:21:53.917	0.0300000000
35	бля! я всётаки охуеваю,с чего народ ржёт. быдломасса...	1	Я в шоке с чего народ ржёт	946	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9868e48198293f9adee4	00027db74b--652c72baa8ebdc7126d23e75	00027db74b--652e9868e48198293f9adee4	00027db74b--652e9868e48198293f9adedb	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:21:28.693	2023-10-17T14:21:53.917	2023-10-17T14:21:53.917	0.0300000000
40	остальная страна ссыкуны и быдло.	control	остальные страны плохие	235	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e9868e48198293f9adee4	00027db74b--652c722467632923dd5e67ba	00027db74b--652e9868e48198293f9adee4	00027db74b--652e9868e48198293f9adedb	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:21:28.693	2023-10-17T14:21:53.917	2023-10-17T14:21:53.917	0.0300000000
15	Говорят что обиженных в жопу долбят, но это не точно	control	Не стоит обижаться.	218	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652e9887e48198293f9ae39e	00027db74b--652c722467632923dd5e677f	00027db74b--652e9887e48198293f9ae39e	00027db74b--652e9887e48198293f9ae39a	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:21:59.804	2023-10-17T14:22:32.870	2023-10-17T14:22:32.870	0.0300000000
644	долбан! а как кпрф и остальные без ер! просрали ссср?	1	а как кпрф и остальные без ер! потеряли ссср?	719	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9887e48198293f9ae39e	00027db74b--652c72bfa8ebdc7126d243eb	00027db74b--652e9887e48198293f9ae39e	00027db74b--652e9887e48198293f9ae39a	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:21:59.804	2023-10-17T14:22:32.870	2023-10-17T14:22:32.870	0.0300000000
187	вот дебилка это по твой части завидуй молча😛😛😛	1	вот это по твой части завидуй молча😛😛😛	758	true				https://platform.toloka.ai/task/41793355/00027db74b--652e9887e48198293f9ae39e	00027db74b--652c72bba8ebdc7126d23fdd	00027db74b--652e9887e48198293f9ae39e	00027db74b--652e9887e48198293f9ae39a	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:21:59.804	2023-10-17T14:22:32.870	2023-10-17T14:22:32.870	0.0300000000
555	это не игра а хуйня.... какие модераторы и админы такая и хуетень......	1	Это не игра, а ересь. Какие модераторы и админы, такая и игра.	636	true				https://platform.toloka.ai/task/41793355/00027db74b--652e98bbb897981c619862a9	00027db74b--652c72bea8ebdc7126d2431c	00027db74b--652e98bbb897981c619862a9	00027db74b--652e98bbb897981c619862a5	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:22:51.976	2023-10-17T14:23:29.058	2023-10-17T14:23:29.058	0.0300000000
516	гавно,оно и в африке гавно.	1	Плохой человек плохой везде	216	false				https://platform.toloka.ai/task/41793355/00027db74b--652e98bbb897981c619862a9	00027db74b--652c72bea8ebdc7126d242c5	00027db74b--652e98bbb897981c619862a9	00027db74b--652e98bbb897981c619862a5	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:22:51.976	2023-10-17T14:23:29.058	2023-10-17T14:23:29.058	0.0300000000
16	Да кому нужна твоя страница и пд? Пост бредовой паранои	control	Никому твоя страница не нужна.	863	false	true			https://platform.toloka.ai/task/41793355/00027db74b--652e98bbb897981c619862a9	00027db74b--652c722467632923dd5e6781	00027db74b--652e98bbb897981c619862a9	00027db74b--652e98bbb897981c619862a5	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:22:51.976	2023-10-17T14:23:29.058	2023-10-17T14:23:29.058	0.0300000000
41	пёсик ахуел,надож кто-то её ебёт...	control	Пёсик уехал	568	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652e98eb52b0593065e34097	00027db74b--652c722467632923dd5e67bc	00027db74b--652e98eb52b0593065e34097	00027db74b--652e98eb52b0593065e34094	0ee6d53414011b2e8b96bfb7e9a04471	APPROVED	2023-10-17T14:23:39.190	2023-10-17T14:24:05.314	2023-10-17T14:24:05.314	0.0300000000
